chrX:99877400-99878600,ENSG00000000003.10$TSPAN6$chrX$99894988$-,0.41
chrX:99877400-99878600,ENSG00000000005.5$TNMD$chrX$99839799$+,0.56
chr1:169764600-169766200,ENSG00000000460.12$C1orf112$chr1$169631245$+,0.47
chr6:143772600-143775000,ENSG00000001036.9$FUCA2$chr6$143832827$-,0.39
chr1:24759200-24760200,ENSG00000001460.13$STPG1$chr1$24743424$-,0.45
chr1:24759200-24760200,ENSG00000001461.12$NIPAL3$chr1$24742284$+,0.53
chr6:46065200-46065600,ENSG00000001561.6$ENPP4$chr6$46097730$+,0.36
chr6:46066000-46068400,ENSG00000001561.6$ENPP4$chr6$46097730$+,0.68
chr6:46104200-46106600,ENSG00000001561.6$ENPP4$chr6$46097730$+,0.51
chr7:91911400-91913400,ENSG00000001629.5$ANKIB1$chr7$91875548$+,0.36
chr7:91902600-91903400,ENSG00000001631.10$KRIT1$chr7$91875480$-,0.43
chr12:1111600-1113800,ENSG00000002016.12$RAD52$chr12$1099219$-,0.6
chr11:64074000-64076000,ENSG00000002330.9$BAD$chr11$64052176$-,0.4
chr4:17577400-17578400,ENSG00000002549.8$LAP3$chr4$17578815$+,0.5
chr17:46162200-46164200,ENSG00000002919.10$SNX11$chr17$46180719$+,0.42
chr2:72418400-72419600,ENSG00000003137.4$CYP26B1$chr2$72375167$-,0.46
chr7:8275600-8277200,ENSG00000003147.13$ICA1$chr7$8302317$-,0.43
chr7:8334800-8336200,ENSG00000003147.13$ICA1$chr7$8302317$-,0.46
chr16:90147800-90149000,ENSG00000003249.9$DBNDD1$chr16$90086536$-,0.42
chr8:17483600-17485200,ENSG00000003987.9$MTMR7$chr8$17271037$-,0.38
chr7:127376000-127377400,ENSG00000004059.6$ARF5$chr7$127228399$+,0.38
chr17:26507400-26508200,ENSG00000004139.9$SARM1$chr17$26691378$+,0.43
chr17:26622400-26623400,ENSG00000004139.9$SARM1$chr17$26691378$+,0.45
chr17:26682000-26684000,ENSG00000004139.9$SARM1$chr17$26691378$+,0.74
chr3:129367000-129368200,ENSG00000004399.8$PLXND1$chr3$129325661$-,0.66
chr3:129388000-129390400,ENSG00000004399.8$PLXND1$chr3$129325661$-,0.5
chr3:129445800-129447400,ENSG00000004399.8$PLXND1$chr3$129325661$-,0.37
chr1:33525600-33527800,ENSG00000004455.12$AK2$chr1$33546597$-,0.44
chr1:33590600-33592400,ENSG00000004455.12$AK2$chr1$33546597$-,0.41
chr12:2920800-2921400,ENSG00000004478.5$FKBP4$chr12$2904119$+,0.64
chr12:2952000-2952800,ENSG00000004478.5$FKBP4$chr12$2904119$+,0.6
chr12:2953800-2956200,ENSG00000004478.5$FKBP4$chr12$2904119$+,0.61
chr3:49933200-49934400,ENSG00000004534.10$RBM6$chr3$49977440$+,0.43
chr3:49967600-49969800,ENSG00000004534.10$RBM6$chr3$49977440$+,0.55
chr17:3721600-3723000,ENSG00000004660.10$CAMKK1$chr17$3798185$-,0.52
