chrX:99704400-99706200,ENSG00000000005.5$TNMD$chrX$99839799$+,0.4
chr20:49564400-49566800,ENSG00000000419.8$DPM1$chr20$49575092$-,0.76
chr20:49646600-49648000,ENSG00000000419.8$DPM1$chr20$49575092$-,0.51
chr1:169900600-169902000,ENSG00000000457.9$SCYL3$chr1$169863408$-,0.66
chr1:27969800-27971800,ENSG00000000938.8$FGR$chr1$27961788$-,0.68
chr1:27972600-27974000,ENSG00000000938.8$FGR$chr1$27961788$-,0.6
chr1:27981200-27983600,ENSG00000000938.8$FGR$chr1$27961788$-,0.39
chr6:143769600-143771200,ENSG00000001036.9$FUCA2$chr6$143832827$-,0.39
chr6:143772600-143775000,ENSG00000001036.9$FUCA2$chr6$143832827$-,0.39
chr6:40894200-40895000,ENSG00000001167.10$NFYA$chr6$41040684$+,0.35
chr6:40969600-40972000,ENSG00000001167.10$NFYA$chr6$41040684$+,0.54
chr6:41037000-41039200,ENSG00000001167.10$NFYA$chr6$41040684$+,0.44
chrX:64747800-64749200,ENSG00000001497.12$LAS1L$chrX$64754655$-,0.71
chr6:46066000-46068400,ENSG00000001561.6$ENPP4$chr6$46097730$+,0.49
chr6:46080800-46083200,ENSG00000001561.6$ENPP4$chr6$46097730$+,0.71
chr6:46104200-46106600,ENSG00000001561.6$ENPP4$chr6$46097730$+,0.74
chr6:46201200-46203600,ENSG00000001561.6$ENPP4$chr6$46097730$+,0.37
chr7:91883800-91886200,ENSG00000001629.5$ANKIB1$chr7$91875548$+,0.63
chr7:91888000-91890400,ENSG00000001629.5$ANKIB1$chr7$91875548$+,0.67
chr7:91883800-91886200,ENSG00000001631.10$KRIT1$chr7$91875480$-,0.59
chr7:91888000-91890400,ENSG00000001631.10$KRIT1$chr7$91875480$-,0.58
chr12:1127800-1129000,ENSG00000002016.12$RAD52$chr12$1099219$-,0.49
chr11:64070600-64072000,ENSG00000002330.9$BAD$chr11$64052176$-,0.62
chr11:64074000-64076000,ENSG00000002330.9$BAD$chr11$64052176$-,0.52
chr4:17528200-17529600,ENSG00000002549.8$LAP3$chr4$17578815$+,0.6
chr4:17531000-17533400,ENSG00000002549.8$LAP3$chr4$17578815$+,0.53
chr4:17629200-17629800,ENSG00000002549.8$LAP3$chr4$17578815$+,0.49
chr4:17630400-17630600,ENSG00000002549.8$LAP3$chr4$17578815$+,0.48
chr4:17637400-17639600,ENSG00000002549.8$LAP3$chr4$17578815$+,0.48
chr4:17682000-17684000,ENSG00000002549.8$LAP3$chr4$17578815$+,0.39
chrX:2663000-2665200,ENSG00000002586.13$CD99$chrX$2609220$+,0.5
chrX:2729000-2731200,ENSG00000002586.13$CD99$chrX$2609220$+,0.37
chr17:37000400-37001200,ENSG00000002834.13$LASP1$chr17$37026112$+,0.54
chr17:46162200-46164200,ENSG00000002919.10$SNX11$chr17$46180719$+,0.51
chr12:8996800-8998800,ENSG00000003056.3$M6PR$chr12$9102551$-,0.37
chr12:9193400-9195200,ENSG00000003056.3$M6PR$chr12$9102551$-,0.44
chr12:9196000-9196600,ENSG00000003056.3$M6PR$chr12$9102551$-,0.36
chr2:72322000-72323800,ENSG00000003137.4$CYP26B1$chr2$72375167$-,0.39
chr2:72489800-72492200,ENSG00000003137.4$CYP26B1$chr2$72375167$-,0.58
chr16:90147800-90149000,ENSG00000003249.9$DBNDD1$chr16$90086536$-,0.47
