chrX:99749000-99751000,ENSG00000000005.5$TNMD$chrX$99839799$+,0.52
chr20:49477400-49479800,ENSG00000000419.8$DPM1$chr20$49575092$-,0.35
chr20:49564400-49566800,ENSG00000000419.8$DPM1$chr20$49575092$-,0.69
chr20:49646600-49648000,ENSG00000000419.8$DPM1$chr20$49575092$-,0.5
chr1:27969800-27971800,ENSG00000000938.8$FGR$chr1$27961788$-,0.64
chr1:27972600-27974000,ENSG00000000938.8$FGR$chr1$27961788$-,0.58
chr1:27981200-27983600,ENSG00000000938.8$FGR$chr1$27961788$-,0.44
chr6:143769600-143771200,ENSG00000001036.9$FUCA2$chr6$143832827$-,0.57
chr6:143907600-143908200,ENSG00000001036.9$FUCA2$chr6$143832827$-,0.53
chr6:143973200-143975400,ENSG00000001036.9$FUCA2$chr6$143832827$-,0.41
chr6:143982800-143983800,ENSG00000001036.9$FUCA2$chr6$143832827$-,0.38
chr1:24740000-24742200,ENSG00000001460.13$STPG1$chr1$24743424$-,0.48
chr1:24740000-24742200,ENSG00000001461.12$NIPAL3$chr1$24742284$+,0.35
chrX:64747800-64749200,ENSG00000001497.12$LAS1L$chrX$64754655$-,0.44
chr6:46104200-46106600,ENSG00000001561.6$ENPP4$chr6$46097730$+,0.64
chr3:50182000-50183200,ENSG00000001617.7$SEMA3F$chr3$50192478$+,0.45
chr7:91764600-91765600,ENSG00000001630.11$CYP51A1$chr7$91772266$-,0.6
chr12:1067200-1068800,ENSG00000002016.12$RAD52$chr12$1099219$-,0.49
chr11:63907600-63909800,ENSG00000002330.9$BAD$chr11$64052176$-,0.38
chr11:63934000-63936200,ENSG00000002330.9$BAD$chr11$64052176$-,0.49
chr11:64070600-64072000,ENSG00000002330.9$BAD$chr11$64052176$-,0.82
chr11:64074000-64076000,ENSG00000002330.9$BAD$chr11$64052176$-,0.73
chr4:17528200-17529600,ENSG00000002549.8$LAP3$chr4$17578815$+,0.46
chr4:17529800-17530800,ENSG00000002549.8$LAP3$chr4$17578815$+,0.52
chrX:2663000-2665200,ENSG00000002586.13$CD99$chrX$2609220$+,0.57
chrX:2741400-2743800,ENSG00000002586.13$CD99$chrX$2609220$+,0.41
chr4:11343400-11345800,ENSG00000002587.5$HS3ST1$chr4$11431389$-,0.35
chr7:150548200-150550600,ENSG00000002726.15$AOC1$chr7$150521715$+,0.44
chr17:36956400-36957200,ENSG00000002834.13$LASP1$chr17$37026112$+,0.37
chr17:36981800-36982600,ENSG00000002834.13$LASP1$chr17$37026112$+,0.56
chr17:37000400-37001200,ENSG00000002834.13$LASP1$chr17$37026112$+,0.66
chr17:46162200-46164200,ENSG00000002919.10$SNX11$chr17$46180719$+,0.45
chr7:150411200-150413600,ENSG00000002933.3$TMEM176A$chr7$150497491$+,0.45
chr7:150548200-150550600,ENSG00000002933.3$TMEM176A$chr7$150497491$+,0.6
chr7:150624600-150626400,ENSG00000002933.3$TMEM176A$chr7$150497491$+,0.44
chrX:117202600-117203400,ENSG00000003096.9$KLHL13$chrX$117251303$-,0.66
chrX:117322000-117324000,ENSG00000003096.9$KLHL13$chrX$117251303$-,0.42
chr2:72354400-72356600,ENSG00000003137.4$CYP26B1$chr2$72375167$-,0.62
chr3:50182000-50183200,ENSG00000003756.12$RBM5$chr3$50126341$+,0.45
chr8:17305000-17307000,ENSG00000003987.9$MTMR7$chr8$17271037$-,0.63
chr8:17307400-17309600,ENSG00000003987.9$MTMR7$chr8$17271037$-,0.62
chr8:17312800-17313800,ENSG00000003987.9$MTMR7$chr8$17271037$-,0.5
chr8:17314400-17314600,ENSG00000003987.9$MTMR7$chr8$17271037$-,0.48
chr8:17318600-17318800,ENSG00000003987.9$MTMR7$chr8$17271037$-,0.52
chr8:17329800-17331600,ENSG00000003987.9$MTMR7$chr8$17271037$-,0.43
chr8:17305000-17307000,ENSG00000003989.12$SLC7A2$chr8$17354597$+,0.47
chr8:17307400-17309600,ENSG00000003989.12$SLC7A2$chr8$17354597$+,0.49
chr8:17312800-17313800,ENSG00000003989.12$SLC7A2$chr8$17354597$+,0.48
chr8:17314400-17314600,ENSG00000003989.12$SLC7A2$chr8$17354597$+,0.48
chr8:17318600-17318800,ENSG00000003989.12$SLC7A2$chr8$17354597$+,0.51
chr8:17329800-17331600,ENSG00000003989.12$SLC7A2$chr8$17354597$+,0.43
chr7:127229200-127231600,ENSG00000004059.6$ARF5$chr7$127228399$+,0.44
chr17:26682000-26684000,ENSG00000004139.9$SARM1$chr17$26691378$+,0.58
chr17:26685000-26686600,ENSG00000004139.9$SARM1$chr17$26691378$+,0.58
chr3:129261800-129263600,ENSG00000004399.8$PLXND1$chr3$129325661$-,0.65
chr3:129363800-129366000,ENSG00000004399.8$PLXND1$chr3$129325661$-,0.68
chr1:33525600-33527800,ENSG00000004455.12$AK2$chr1$33546597$-,0.67
chr1:33557400-33559200,ENSG00000004455.12$AK2$chr1$33546597$-,0.65
chr1:33620800-33623000,ENSG00000004455.12$AK2$chr1$33546597$-,0.36
chr12:2920800-2921400,ENSG00000004478.5$FKBP4$chr12$2904119$+,0.58
chr12:2950000-2950800,ENSG00000004478.5$FKBP4$chr12$2904119$+,0.58
chr12:2953800-2956200,ENSG00000004478.5$FKBP4$chr12$2904119$+,0.63
chr12:2997800-2999600,ENSG00000004478.5$FKBP4$chr12$2904119$+,0.43
chr12:3053200-3054600,ENSG00000004478.5$FKBP4$chr12$2904119$+,0.45
chr1:23279400-23281000,ENSG00000004487.11$KDM1A$chr1$23345941$+,0.36
chr1:23294400-23296800,ENSG00000004487.11$KDM1A$chr1$23345941$+,0.38
chr1:23297400-23299800,ENSG00000004487.11$KDM1A$chr1$23345941$+,0.41
chr1:23344600-23345400,ENSG00000004487.11$KDM1A$chr1$23345941$+,0.37
chr3:49967600-49969800,ENSG00000004534.10$RBM6$chr3$49977440$+,0.65
chr17:3588400-3589400,ENSG00000004660.10$CAMKK1$chr17$3798185$-,0.38
chr17:3671800-3673000,ENSG00000004660.10$CAMKK1$chr17$3798185$-,0.35
chr17:3715200-3717400,ENSG00000004660.10$CAMKK1$chr17$3798185$-,0.59
chr17:3731200-3733600,ENSG00000004660.10$CAMKK1$chr17$3798185$-,0.53
chr17:3755000-3756400,ENSG00000004660.10$CAMKK1$chr17$3798185$-,0.73
chr17:3804000-3805600,ENSG00000004660.10$CAMKK1$chr17$3798185$-,0.81
chr17:3838000-3840200,ENSG00000004660.10$CAMKK1$chr17$3798185$-,0.6
chr17:3916600-3918800,ENSG00000004660.10$CAMKK1$chr17$3798185$-,0.63
chr17:3925800-3927400,ENSG00000004660.10$CAMKK1$chr17$3798185$-,0.37
chr12:21674200-21674800,ENSG00000004700.11$RECQL$chr12$21654603$-,0.42
chr19:36192400-36193400,ENSG00000004776.7$HSPB6$chr19$36248980$-,0.43
chr19:36193800-36195600,ENSG00000004776.7$HSPB6$chr19$36248980$-,0.47
chr19:36237000-36239400,ENSG00000004776.7$HSPB6$chr19$36248980$-,0.53
chr19:36239800-36242000,ENSG00000004776.7$HSPB6$chr19$36248980$-,0.49
chr19:36287400-36289200,ENSG00000004776.7$HSPB6$chr19$36248980$-,0.45
chr19:36309400-36311200,ENSG00000004776.7$HSPB6$chr19$36248980$-,0.42
chr19:36239800-36242000,ENSG00000004777.14$ARHGAP33$chr19$36265434$+,0.37
chr19:36287400-36289200,ENSG00000004777.14$ARHGAP33$chr19$36265434$+,0.48
chr19:36309400-36311200,ENSG00000004777.14$ARHGAP33$chr19$36265434$+,0.4
chr16:23465000-23466200,ENSG00000004779.5$NDUFAB1$chr16$23607677$-,0.35
chr16:23534000-23536400,ENSG00000004779.5$NDUFAB1$chr16$23607677$-,0.42
chr16:23546000-23548000,ENSG00000004779.5$NDUFAB1$chr16$23607677$-,0.46
chr16:23653600-23655800,ENSG00000004779.5$NDUFAB1$chr16$23607677$-,0.47
chr16:23684600-23687000,ENSG00000004779.5$NDUFAB1$chr16$23607677$-,0.37
chr7:94973600-94975400,ENSG00000004799.7$PDK4$chr7$95225803$-,0.36
chr7:95064600-95066800,ENSG00000004799.7$PDK4$chr7$95225803$-,0.43
chr7:95110400-95112600,ENSG00000004799.7$PDK4$chr7$95225803$-,0.64
chr7:95367200-95367800,ENSG00000004799.7$PDK4$chr7$95225803$-,0.36
chr3:50397000-50397800,ENSG00000004838.9$ZMYND10$chr3$50384283$-,0.52
chrX:25046400-25048000,ENSG00000004848.6$ARX$chrX$25034065$-,0.74
chrX:25070000-25072200,ENSG00000004848.6$ARX$chrX$25034065$-,0.51
chrX:25190200-25190400,ENSG00000004848.6$ARX$chrX$25034065$-,0.41
chr7:96009200-96010200,ENSG00000004864.9$SLC25A13$chr7$95951459$-,0.51
chr17:45337400-45338200,ENSG00000004897.7$CDC27$chr17$45266788$-,0.38
chr17:42265000-42267000,ENSG00000004939.9$SLC4A1$chr17$42345509$-,0.36
chr17:42274000-42276400,ENSG00000004939.9$SLC4A1$chr17$42345509$-,0.49
chr17:42306400-42308400,ENSG00000004939.9$SLC4A1$chr17$42345509$-,0.56
chr17:42417800-42419000,ENSG00000004939.9$SLC4A1$chr17$42345509$-,0.46
chr17:42420800-42422600,ENSG00000004939.9$SLC4A1$chr17$42345509$-,0.52
chr7:93087800-93088200,ENSG00000004948.9$CALCR$chr7$93204042$-,0.36
chr7:93088600-93088800,ENSG00000004948.9$CALCR$chr7$93204042$-,0.51
chr7:93174000-93175000,ENSG00000004948.9$CALCR$chr7$93204042$-,0.6
chr7:93176800-93177200,ENSG00000004948.9$CALCR$chr7$93204042$-,0.62
chrX:11099600-11100200,ENSG00000004961.10$HCCS$chrX$11129421$+,0.42
chrX:11118200-11120600,ENSG00000004961.10$HCCS$chrX$11129421$+,0.69
chrX:11136600-11138000,ENSG00000004961.10$HCCS$chrX$11129421$+,0.72
chrX:11161800-11163800,ENSG00000004961.10$HCCS$chrX$11129421$+,0.51
chrX:11189800-11190600,ENSG00000004961.10$HCCS$chrX$11129421$+,0.35
chr17:7146600-7148200,ENSG00000004975.7$DVL2$chr17$7137864$-,0.49
chr16:2860400-2862800,ENSG00000005001.5$PRSS22$chr16$2908171$-,0.45
