chrX:99879800-99882200,ENSG00000000003.10$TSPAN6$chrX$99894988$-,0.46
chr20:49406200-49408400,ENSG00000000419.8$DPM1$chr20$49575092$-,0.37
chr20:49426600-49427600,ENSG00000000419.8$DPM1$chr20$49575092$-,0.54
chr20:49475000-49477000,ENSG00000000419.8$DPM1$chr20$49575092$-,0.55
chr20:49508600-49510800,ENSG00000000419.8$DPM1$chr20$49575092$-,0.57
chr20:49700400-49702400,ENSG00000000419.8$DPM1$chr20$49575092$-,0.41
chr20:49716600-49718400,ENSG00000000419.8$DPM1$chr20$49575092$-,0.56
chr1:169766600-169766800,ENSG00000000457.9$SCYL3$chr1$169863408$-,0.46
chr1:169767000-169767400,ENSG00000000457.9$SCYL3$chr1$169863408$-,0.57
chr1:169873600-169874600,ENSG00000000457.9$SCYL3$chr1$169863408$-,0.69
chr1:169880400-169880600,ENSG00000000457.9$SCYL3$chr1$169863408$-,0.79
chr1:169894000-169896400,ENSG00000000457.9$SCYL3$chr1$169863408$-,0.81
chr1:169898000-169899200,ENSG00000000457.9$SCYL3$chr1$169863408$-,0.74
chr1:170095400-170097200,ENSG00000000457.9$SCYL3$chr1$169863408$-,0.35
chr1:27822800-27824800,ENSG00000000938.8$FGR$chr1$27961788$-,0.47
chr1:27969800-27971800,ENSG00000000938.8$FGR$chr1$27961788$-,0.72
chr1:27981200-27983600,ENSG00000000938.8$FGR$chr1$27961788$-,0.62
chr1:28050600-28052200,ENSG00000000938.8$FGR$chr1$27961788$-,0.56
chr6:143772600-143775000,ENSG00000001036.9$FUCA2$chr6$143832827$-,0.37
chr6:143775200-143776200,ENSG00000001036.9$FUCA2$chr6$143832827$-,0.36
chr6:143799200-143800200,ENSG00000001036.9$FUCA2$chr6$143832827$-,0.54
chr6:143825800-143826800,ENSG00000001036.9$FUCA2$chr6$143832827$-,0.54
chr6:143848800-143850800,ENSG00000001036.9$FUCA2$chr6$143832827$-,0.57
chr6:143886600-143889000,ENSG00000001036.9$FUCA2$chr6$143832827$-,0.4
chr6:53410200-53412600,ENSG00000001084.6$GCLC$chr6$53481768$-,0.38
chr6:41037000-41039200,ENSG00000001167.10$NFYA$chr6$41040684$+,0.45
chr6:41070800-41072800,ENSG00000001167.10$NFYA$chr6$41040684$+,0.71
chr6:41175800-41176000,ENSG00000001167.10$NFYA$chr6$41040684$+,0.39
chr6:41176400-41178800,ENSG00000001167.10$NFYA$chr6$41040684$+,0.36
chr1:24740000-24742200,ENSG00000001460.13$STPG1$chr1$24743424$-,0.44
chrX:64800800-64803200,ENSG00000001497.12$LAS1L$chrX$64754655$-,0.68
chrX:64805000-64805400,ENSG00000001497.12$LAS1L$chrX$64754655$-,0.53
chrX:64886400-64887600,ENSG00000001497.12$LAS1L$chrX$64754655$-,0.41
chr6:46057600-46059200,ENSG00000001561.6$ENPP4$chr6$46097730$+,0.64
chr6:46101000-46103200,ENSG00000001561.6$ENPP4$chr6$46097730$+,0.69
chr6:46104200-46106600,ENSG00000001561.6$ENPP4$chr6$46097730$+,0.74
chr6:46107600-46108200,ENSG00000001561.6$ENPP4$chr6$46097730$+,0.74
chr7:91888000-91890400,ENSG00000001629.5$ANKIB1$chr7$91875548$+,0.7
chr7:91918000-91918400,ENSG00000001629.5$ANKIB1$chr7$91875548$+,0.72
chr7:91919000-91920000,ENSG00000001629.5$ANKIB1$chr7$91875548$+,0.75
chr7:91888000-91890400,ENSG00000001631.10$KRIT1$chr7$91875480$-,0.75
chr7:91918000-91918400,ENSG00000001631.10$KRIT1$chr7$91875480$-,0.68
chr7:91919000-91920000,ENSG00000001631.10$KRIT1$chr7$91875480$-,0.71
chr7:92049600-92052000,ENSG00000001631.10$KRIT1$chr7$91875480$-,0.35
chr12:1067200-1068800,ENSG00000002016.12$RAD52$chr12$1099219$-,0.44
chr12:1086000-1087200,ENSG00000002016.12$RAD52$chr12$1099219$-,0.54
chr12:1089800-1091800,ENSG00000002016.12$RAD52$chr12$1099219$-,0.44
chr11:64026600-64028000,ENSG00000002330.9$BAD$chr11$64052176$-,0.68
chr11:64070600-64072000,ENSG00000002330.9$BAD$chr11$64052176$-,0.69
chr4:17668800-17670000,ENSG00000002549.8$LAP3$chr4$17578815$+,0.37
chrX:2509400-2511800,ENSG00000002586.13$CD99$chrX$2609220$+,0.51
chrX:2524800-2526600,ENSG00000002586.13$CD99$chrX$2609220$+,0.56
chrX:2550200-2551600,ENSG00000002586.13$CD99$chrX$2609220$+,0.47
chrX:2576200-2578600,ENSG00000002586.13$CD99$chrX$2609220$+,0.67
chr4:11437000-11439200,ENSG00000002587.5$HS3ST1$chr4$11431389$-,0.59
chr7:2219600-2220600,ENSG00000002822.11$MAD1L1$chr7$2272878$-,0.83
chr7:2220800-2222800,ENSG00000002822.11$MAD1L1$chr7$2272878$-,0.55
chr7:2294400-2296200,ENSG00000002822.11$MAD1L1$chr7$2272878$-,0.66
chr7:2298000-2299600,ENSG00000002822.11$MAD1L1$chr7$2272878$-,0.78
chr7:2386800-2388000,ENSG00000002822.11$MAD1L1$chr7$2272878$-,0.42
chr7:2392200-2393400,ENSG00000002822.11$MAD1L1$chr7$2272878$-,0.46
chr17:36961800-36962600,ENSG00000002834.13$LASP1$chr17$37026112$+,0.63
chr17:36971600-36973200,ENSG00000002834.13$LASP1$chr17$37026112$+,0.66
chr17:37000400-37001200,ENSG00000002834.13$LASP1$chr17$37026112$+,0.88
chr17:37098800-37100400,ENSG00000002834.13$LASP1$chr17$37026112$+,0.55
chr17:46017000-46019200,ENSG00000002919.10$SNX11$chr17$46180719$+,0.46
chr17:46049000-46051400,ENSG00000002919.10$SNX11$chr17$46180719$+,0.44
chr17:46162200-46164200,ENSG00000002919.10$SNX11$chr17$46180719$+,0.54
chr17:46182600-46184400,ENSG00000002919.10$SNX11$chr17$46180719$+,0.54
chr17:46195200-46195400,ENSG00000002919.10$SNX11$chr17$46180719$+,0.67
chr17:46242000-46244200,ENSG00000002919.10$SNX11$chr17$46180719$+,0.54
chr17:46244600-46245600,ENSG00000002919.10$SNX11$chr17$46180719$+,0.51
chr17:46258000-46259200,ENSG00000002919.10$SNX11$chr17$46180719$+,0.43
chr17:46276000-46277400,ENSG00000002919.10$SNX11$chr17$46180719$+,0.57
chr12:9242600-9243800,ENSG00000003056.3$M6PR$chr12$9102551$-,0.37
chr12:9256200-9256400,ENSG00000003056.3$M6PR$chr12$9102551$-,0.41
chr2:201886000-201887800,ENSG00000003400.10$CASP10$chr2$202047604$+,0.42
chr2:202032000-202034000,ENSG00000003400.10$CASP10$chr2$202047604$+,0.79
