chr1:169764600-169766200,ENSG00000000457.9$SCYL3$chr1$169863408$-,0.38
chr1:169850800-169852000,ENSG00000000457.9$SCYL3$chr1$169863408$-,0.54
chr1:169764600-169766200,ENSG00000000460.12$C1orf112$chr1$169631245$+,0.37
chr1:27969800-27971800,ENSG00000000938.8$FGR$chr1$27961788$-,0.82
chr1:27981200-27983600,ENSG00000000938.8$FGR$chr1$27961788$-,0.6
chr1:28050600-28052200,ENSG00000000938.8$FGR$chr1$27961788$-,0.37
chr6:143769600-143771200,ENSG00000001036.9$FUCA2$chr6$143832827$-,0.36
chr6:53410200-53412600,ENSG00000001084.6$GCLC$chr6$53481768$-,0.4
chr6:53413200-53413800,ENSG00000001084.6$GCLC$chr6$53481768$-,0.45
chr6:53507200-53509400,ENSG00000001084.6$GCLC$chr6$53481768$-,0.38
chr6:53517000-53518800,ENSG00000001084.6$GCLC$chr6$53481768$-,0.37
chr1:24740000-24742200,ENSG00000001460.13$STPG1$chr1$24743424$-,0.58
chr1:24740000-24742200,ENSG00000001461.12$NIPAL3$chr1$24742284$+,0.41
chr6:46066000-46068400,ENSG00000001561.6$ENPP4$chr6$46097730$+,0.49
chr6:46104200-46106600,ENSG00000001561.6$ENPP4$chr6$46097730$+,0.79
chr3:49994600-49996600,ENSG00000001617.7$SEMA3F$chr3$50192478$+,0.36
chr11:63959400-63960800,ENSG00000002330.9$BAD$chr11$64052176$-,0.35
chr11:64056800-64057400,ENSG00000002330.9$BAD$chr11$64052176$-,0.71
chr11:64074000-64076000,ENSG00000002330.9$BAD$chr11$64052176$-,0.51
chr4:17577400-17578400,ENSG00000002549.8$LAP3$chr4$17578815$+,0.44
chr4:17640800-17641400,ENSG00000002549.8$LAP3$chr4$17578815$+,0.56
chr4:17668800-17670000,ENSG00000002549.8$LAP3$chr4$17578815$+,0.36
chrX:2557400-2559200,ENSG00000002586.13$CD99$chrX$2609220$+,0.37
chr17:36996000-36998200,ENSG00000002834.13$LASP1$chr17$37026112$+,0.45
chr17:46182600-46184400,ENSG00000002919.10$SNX11$chr17$46180719$+,0.37
chr7:150411200-150413600,ENSG00000002933.3$TMEM176A$chr7$150497491$+,0.47
chr7:150548200-150550600,ENSG00000002933.3$TMEM176A$chr7$150497491$+,0.37
chr16:90061800-90063000,ENSG00000003249.9$DBNDD1$chr16$90086536$-,0.35
chr16:90092000-90094400,ENSG00000003249.9$DBNDD1$chr16$90086536$-,0.55
chr2:202646400-202647200,ENSG00000003393.10$ALS2$chr2$202645912$-,0.39
chr7:127229200-127231600,ENSG00000004059.6$ARF5$chr7$127228399$+,0.4
chr17:26682000-26684000,ENSG00000004139.9$SARM1$chr17$26691378$+,0.66
chr17:26685000-26686600,ENSG00000004139.9$SARM1$chr17$26691378$+,0.73
chr3:129234800-129235200,ENSG00000004399.8$PLXND1$chr3$129325661$-,0.42
chr3:129303000-129303600,ENSG00000004399.8$PLXND1$chr3$129325661$-,0.62
chr12:2878800-2879800,ENSG00000004478.5$FKBP4$chr12$2904119$+,0.38
chr12:2920800-2921400,ENSG00000004478.5$FKBP4$chr12$2904119$+,0.48
chr1:23301800-23303800,ENSG00000004487.11$KDM1A$chr1$23345941$+,0.35
chr3:49926200-49927800,ENSG00000004534.10$RBM6$chr3$49977440$+,0.4
chr3:49967600-49969800,ENSG00000004534.10$RBM6$chr3$49977440$+,0.48
