chr20:49406200-49408400,ENSG00000000419.8$DPM1$chr20$49575092$-,0.38
chr1:169764600-169766200,ENSG00000000457.9$SCYL3$chr1$169863408$-,0.38
chr1:169894000-169896400,ENSG00000000457.9$SCYL3$chr1$169863408$-,0.61
chr1:170027000-170027800,ENSG00000000457.9$SCYL3$chr1$169863408$-,0.54
chr1:170044000-170045800,ENSG00000000457.9$SCYL3$chr1$169863408$-,0.36
chr1:169428800-169431200,ENSG00000000460.12$C1orf112$chr1$169631245$+,0.35
chr1:169764600-169766200,ENSG00000000460.12$C1orf112$chr1$169631245$+,0.38
chr1:27969800-27971800,ENSG00000000938.8$FGR$chr1$27961788$-,0.62
chr6:143848800-143850800,ENSG00000001036.9$FUCA2$chr6$143832827$-,0.48
chr6:41114800-41116800,ENSG00000001167.10$NFYA$chr6$41040684$+,0.55
chrX:64800800-64803200,ENSG00000001497.12$LAS1L$chrX$64754655$-,0.64
chrX:64886400-64887600,ENSG00000001497.12$LAS1L$chrX$64754655$-,0.38
chr3:50334400-50336600,ENSG00000001617.7$SEMA3F$chr3$50192478$+,0.4
chr11:64074000-64076000,ENSG00000002330.9$BAD$chr11$64052176$-,0.73
chr11:64257000-64259000,ENSG00000002330.9$BAD$chr11$64052176$-,0.36
chrX:2509400-2511800,ENSG00000002586.13$CD99$chrX$2609220$+,0.48
chr7:2386800-2388000,ENSG00000002822.11$MAD1L1$chr7$2272878$-,0.49
chr17:36956400-36957200,ENSG00000002834.13$LASP1$chr17$37026112$+,0.42
chr17:46273800-46274000,ENSG00000002919.10$SNX11$chr17$46180719$+,0.37
chr7:150449000-150449600,ENSG00000002933.3$TMEM176A$chr7$150497491$+,0.45
chr7:150605200-150605400,ENSG00000002933.3$TMEM176A$chr7$150497491$+,0.39
chr12:9198600-9200000,ENSG00000003056.3$M6PR$chr12$9102551$-,0.42
chr2:202087200-202089000,ENSG00000003400.10$CASP10$chr2$202047604$+,0.51
chr2:202087200-202089000,ENSG00000003402.15$CFLAR$chr2$201980827$+,0.41
chr2:37422600-37423600,ENSG00000003509.11$NDUFAF7$chr2$37458774$+,0.63
chr2:37464400-37464600,ENSG00000003509.11$NDUFAF7$chr2$37458774$+,0.57
chr7:127229200-127231600,ENSG00000004059.6$ARF5$chr7$127228399$+,0.42
chr17:26682000-26684000,ENSG00000004139.9$SARM1$chr17$26691378$+,0.42
chr17:26685000-26686600,ENSG00000004139.9$SARM1$chr17$26691378$+,0.44
chr1:33437600-33439600,ENSG00000004455.12$AK2$chr1$33546597$-,0.49
chr1:33590600-33592400,ENSG00000004455.12$AK2$chr1$33546597$-,0.58
chr12:2920800-2921400,ENSG00000004478.5$FKBP4$chr12$2904119$+,0.62
chr12:2997800-2999600,ENSG00000004478.5$FKBP4$chr12$2904119$+,0.41
chr3:49891600-49893800,ENSG00000004534.10$RBM6$chr3$49977440$+,0.61
chr3:49894400-49896800,ENSG00000004534.10$RBM6$chr3$49977440$+,0.57
chr12:21811200-21813400,ENSG00000004700.11$RECQL$chr12$21654603$-,0.36
chr19:36192400-36193400,ENSG00000004776.7$HSPB6$chr19$36248980$-,0.47
chr19:36237000-36239400,ENSG00000004776.7$HSPB6$chr19$36248980$-,0.62
chr19:36369000-36371400,ENSG00000004776.7$HSPB6$chr19$36248980$-,0.35
chr19:36372800-36373800,ENSG00000004776.7$HSPB6$chr19$36248980$-,0.4
