chr1:27969800-27971800,ENSG00000000938.8$FGR$chr1$27961788$-,0.48
chr6:143765000-143767200,ENSG00000001036.9$FUCA2$chr6$143832827$-,0.45
chr6:41037000-41039200,ENSG00000001167.10$NFYA$chr6$41040684$+,0.42
chr6:46122400-46123800,ENSG00000001561.6$ENPP4$chr6$46097730$+,0.43
chr7:117124600-117126800,ENSG00000001626.10$CFTR$chr7$117105838$+,0.45
chr12:1111600-1113800,ENSG00000002016.12$RAD52$chr12$1099219$-,0.47
chrX:2604800-2606000,ENSG00000002586.13$CD99$chrX$2609220$+,0.57
chr4:11357000-11357600,ENSG00000002587.5$HS3ST1$chr4$11431389$-,0.36
chr7:150511200-150512400,ENSG00000002726.15$AOC1$chr7$150521715$+,0.74
chr7:150557400-150559800,ENSG00000002726.15$AOC1$chr7$150521715$+,0.61
chr7:42908000-42909800,ENSG00000002746.10$HECW1$chr7$43152198$+,0.35
chr7:43045200-43046400,ENSG00000002746.10$HECW1$chr7$43152198$+,0.36
chr7:43053200-43055400,ENSG00000002746.10$HECW1$chr7$43152198$+,0.35
chr7:43085800-43087400,ENSG00000002746.10$HECW1$chr7$43152198$+,0.42
chr7:43093200-43095600,ENSG00000002746.10$HECW1$chr7$43152198$+,0.43
chr7:43110800-43113200,ENSG00000002746.10$HECW1$chr7$43152198$+,0.44
chr7:43171200-43172600,ENSG00000002746.10$HECW1$chr7$43152198$+,0.39
chr7:43194200-43195600,ENSG00000002746.10$HECW1$chr7$43152198$+,0.39
chr7:43245000-43246600,ENSG00000002746.10$HECW1$chr7$43152198$+,0.36
chr7:43247000-43249000,ENSG00000002746.10$HECW1$chr7$43152198$+,0.39
chr7:43250400-43252400,ENSG00000002746.10$HECW1$chr7$43152198$+,0.42
chr7:43254000-43255600,ENSG00000002746.10$HECW1$chr7$43152198$+,0.38
chr2:188383800-188385400,ENSG00000003436.10$TFPI$chr2$188430487$-,0.52
chr2:188479400-188481200,ENSG00000003436.10$TFPI$chr2$188430487$-,0.48
chr2:188486400-188487400,ENSG00000003436.10$TFPI$chr2$188430487$-,0.55
