chr12:52241760-52242326,NM_000020$ACVRL1$chr12$52301201$+,0.34
chr19:45350775-45351289,NM_000041$APOE$chr19$45409005$+%NM_001302688$APOE$chr19$45409005$+%NM_001302691$APOE$chr19$45409005$+,0.52
chr19:45393623-45393866,NM_000041$APOE$chr19$45409005$+%NM_001302688$APOE$chr19$45409005$+%NM_001302691$APOE$chr19$45409005$+,0.35
chr9:137536549-137536868,NM_000093$COL5A1$chr9$137533650$+%NM_001278074$COL5A1$chr9$137533650$+,0.4
chr9:130600573-130601245,NM_000118$ENG$chr9$130617052$-%NM_001114753$ENG$chr9$130617052$-,0.34
chr19:49495555-49495708,NM_000146$FTL$chr19$49468565$+,0.59
chr17:73868951-73869202,NM_000154$GALK1$chr17$73761280$-,0.35
chr19:1408607-1408695,NM_000156$GAMT$chr19$1401569$-%NM_138924$GAMT$chr19$1401569$-,0.52
chr6:121758280-121758805,NM_000165$GJA1$chr6$121756722$+,0.4
chr6:121759226-121759877,NM_000165$GJA1$chr6$121756722$+,0.46
chr9:6680895-6681975,NM_000170$GLDC$chr9$6645692$-,0.59
chr21:46295070-46295864,NM_000211$ITGB2$chr21$46340965$-,0.48
chr1:209822403-209823008,NM_000228$LAMB3$chr1$209825820$-,0.47
chr19:48761702-48761955,NM_000234$LIG1$chr19$48673860$-%NM_001289063$LIG1$chr19$48673860$-%NM_001289064$LIG1$chr19$48673860$-,0.4
chr7:150691752-150691942,NM_000238$KCNH2$chr7$150675402$-%NM_172056$KCNH2$chr7$150675402$-,0.52
chr6:49533704-49534052,NM_000255$MUT$chr6$49431041$-,0.32
chr17:40670495-40670831,NM_000263$NAGLU$chr17$40687950$+,0.5
chr10:89602886-89603081,NM_000314$PTEN$chr10$89623194$+,0.64
chr1:94557832-94558157,NM_000350$ABCA4$chr1$94586705$-,0.3
chr20:23140057-23140426,NM_000361$THBD$chr20$23030301$-,0.44
chr12:7034730-7034838,NM_000365$TPI1$chr12$6976692$+,0.52
chr17:19656390-19656618,NM_000382$ALDH3A2$chr17$19552063$+%NM_001031806$ALDH3A2$chr17$19552063$+,0.55
chrX:85339971-85340972,NM_000390$CHM$chrX$85302566$-%NM_001145414$CHM$chrX$85302566$-,0.52
chr16:27254406-27254878,NM_000418$IL4R$chr16$27325229$+%NM_001257407$IL4R$chr16$27325229$+%NM_001257997$IL4R$chr16$27325229$+%NM_001257406$IL4R$chr16$27325229$+,0.41
chr14:75038441-75039020,NM_000428$LTBP2$chr14$75079034$-,0.45
chr17:2627618-2628097,NM_000430$PAFAH1B1$chr17$2496922$+,0.31
chr8:145022492-145023108,NM_000445$PLEC$chr8$145050913$-,0.31
chr19:1240232-1240534,NM_000455$STK11$chr19$1205797$+,0.54
chr9:27117778-27117984,NM_000459$TEK$chr9$27109138$+%NM_001290078$TEK$chr9$27109138$+%NM_001290077$TEK$chr9$27109138$+,0.39
chr9:27155069-27155179,NM_000459$TEK$chr9$27109138$+%NM_001290078$TEK$chr9$27109138$+%NM_001290077$TEK$chr9$27109138$+,0.3
chr9:130600573-130601245,NM_000476$AK1$chr9$130640022$-,0.3
chr19:45393623-45393866,NM_000483$APOC2$chr19$45449238$+,0.47
chr13:113806516-113806910,NM_000504$F10$chr13$113777112$+,0.54
chr1:161359666-161360218,NM_000530$MPZ$chr1$161279762$-,0.42
chr12:6202352-6202551,NM_000552$VWF$chr12$6233836$-,0.54
chr12:6250118-6250545,NM_000552$VWF$chr12$6233836$-,0.46
chr12:6276820-6277298,NM_000552$VWF$chr12$6233836$-,0.41
chr6:31530961-31531387,NM_000595$LTA$chr6$31540070$+,0.36
chr7:100760673-100761017,NM_000602$SERPINE1$chr7$100770369$+,0.31
chr7:150691752-150691942,NM_000603$NOS3$chr7$150688143$+,0.3
chr1:112050044-112050594,NM_000677$ADORA3$chr1$112046743$-%NM_020683$TMIGD3$chr1$112046743$-%NM_001302679$ADORA3$chr1$112046743$-%NM_001302678$ADORA3$chr1$112046743$-,0.33
chr17:6925152-6925653,NM_000697$ALOX12$chr17$6899383$+,0.42
chr9:75747117-75747734,NM_000700$ANXA1$chr9$75766780$+,0.55
chr17:58212242-58212405,NM_000717$CA4$chr17$58227301$+,0.5
chr12:49276307-49276420,NM_000725$CACNB3$chr12$49212253$+%NM_001206915$CACNB3$chr12$49212253$+,0.32
chr19:49495555-49495708,NM_000737$CGB$chr19$49527632$-,0.4
