chr12:52426547-52427164,NM_000020$ACVRL1$chr12$52301201$+,0.31
chr17:48251038-48251269,NM_000023$SGCA$chr17$48243365$+%NM_001135697$SGCA$chr17$48243365$+,0.42
chr17:48288364-48288588,NM_000023$SGCA$chr17$48243365$+%NM_001135697$SGCA$chr17$48243365$+,0.32
chr19:45393623-45393866,NM_000041$APOE$chr19$45409005$+%NM_001302688$APOE$chr19$45409005$+%NM_001302691$APOE$chr19$45409005$+,0.53
chr17:48251038-48251269,NM_000088$COL1A1$chr17$48279000$-,0.3
chr9:137536549-137536868,NM_000093$COL5A1$chr9$137533650$+%NM_001278074$COL5A1$chr9$137533650$+,0.3
chr2:38265442-38265742,NM_000104$CYP1B1$chr2$38303323$-,0.57
chr2:38373682-38374230,NM_000104$CYP1B1$chr2$38303323$-,0.42
chr5:149318595-149318961,NM_000112$SLC26A2$chr5$149340299$+,0.39
chr9:130597952-130598640,NM_000118$ENG$chr9$130617052$-%NM_001114753$ENG$chr9$130617052$-,0.45
chr9:130600573-130601245,NM_000118$ENG$chr9$130617052$-%NM_001114753$ENG$chr9$130617052$-,0.44
chr8:118969079-118969407,NM_000127$EXT1$chr8$119124058$-,0.3
chr8:119023512-119024035,NM_000127$EXT1$chr8$119124058$-,0.39
chr15:48963656-48963859,NM_000138$FBN1$chr15$48937985$-,0.39
chr19:1266359-1266798,NM_000156$GAMT$chr19$1401569$-%NM_138924$GAMT$chr19$1401569$-,0.3
chr19:1408607-1408695,NM_000156$GAMT$chr19$1401569$-%NM_138924$GAMT$chr19$1401569$-,0.37
chr14:55538737-55539349,NM_000161$GCH1$chr14$55369542$-%NM_001024024$GCH1$chr14$55369542$-%NM_001024071$GCH1$chr14$55369542$-%NM_001024070$GCH1$chr14$55369542$-,0.34
chr6:121759226-121759877,NM_000165$GJA1$chr6$121756722$+,0.36
chr6:121843500-121843932,NM_000165$GJA1$chr6$121756722$+,0.32
chr2:75071156-75071353,NM_000189$HK2$chr2$75059781$+,0.43
chr4:924714-925388,NM_000203$IDUA$chr4$980784$+,0.55
