chr12:52249721-52249808,NM_000020$ACVRL1$chr12$52301201$+,0.33
chr17:48228924-48229616,NM_000023$SGCA$chr17$48243365$+%NM_001135697$SGCA$chr17$48243365$+,0.47
chr19:45350775-45351289,NM_000041$APOE$chr19$45409005$+%NM_001302688$APOE$chr19$45409005$+%NM_001302691$APOE$chr19$45409005$+,0.53
chr19:45393623-45393866,NM_000041$APOE$chr19$45409005$+%NM_001302688$APOE$chr19$45409005$+%NM_001302691$APOE$chr19$45409005$+,0.39
chr11:57406709-57407290,NM_000062$SERPING1$chr11$57365026$+,0.45
chr16:57034523-57034824,NM_000078$CETP$chr16$56995834$+%NM_001286085$CETP$chr16$56995834$+,0.56
chr2:175643140-175643660,NM_000079$CHRNA1$chr2$175629200$-%NM_001039523$CHRNA1$chr2$175629200$-,0.37
chr17:48228924-48229616,NM_000088$COL1A1$chr17$48279000$-,0.45
chr7:93926616-93927074,NM_000089$COL1A2$chr7$94023872$+,0.46
chr7:93997588-93997985,NM_000089$COL1A2$chr7$94023872$+,0.48
chr7:94022848-94022915,NM_000089$COL1A2$chr7$94023872$+,0.45
chr9:137367331-137367474,NM_000093$COL5A1$chr9$137533650$+%NM_001278074$COL5A1$chr9$137533650$+,0.3
chr1:98408796-98409171,NM_000110$DPYD$chr1$98386615$-%NM_001160301$DPYD$chr1$98386615$-,0.51
chr9:132648080-132648314,NM_000113$TOR1A$chr9$132586441$-,0.44
chr8:118969079-118969407,NM_000127$EXT1$chr8$119124058$-,0.47
chr8:119023512-119024035,NM_000127$EXT1$chr8$119124058$-,0.43
chr19:49495555-49495708,NM_000146$FTL$chr19$49468565$+,0.63
chr6:121758280-121758805,NM_000165$GJA1$chr6$121756722$+,0.49
chr6:121759226-121759877,NM_000165$GJA1$chr6$121756722$+,0.33
chr6:121843500-121843932,NM_000165$GJA1$chr6$121756722$+,0.65
chr9:6680895-6681975,NM_000170$GLDC$chr9$6645692$-,0.46
chr9:124031340-124031517,NM_000177$GSN$chr9$124062078$+,0.52
chr9:124040831-124041134,NM_000177$GSN$chr9$124062078$+,0.58
chr11:118784118-118784508,NM_000190$HMBS$chr11$118955586$+%NM_001258208$HMBS$chr11$118955586$+%NM_001258209$HMBS$chr11$118955586$+,0.3
chr11:118788249-118788453,NM_000190$HMBS$chr11$118955586$+%NM_001258208$HMBS$chr11$118955586$+%NM_001258209$HMBS$chr11$118955586$+,0.4
chr11:118791529-118792348,NM_000190$HMBS$chr11$118955586$+%NM_001258208$HMBS$chr11$118955586$+%NM_001258209$HMBS$chr11$118955586$+,0.36
chr12:114833369-114833814,NM_000192$TBX5$chr12$114846247$-%NM_080717$TBX5$chr12$114846247$-,0.46
chr20:10585324-10585599,NM_000214$JAG1$chr20$10654694$-,0.43
chr18:21417655-21417852,NM_000227$LAMA3$chr18$21452983$+%NM_001127718$LAMA3$chr18$21452983$+,0.32
chr7:116223147-116223399,NM_000245$MET$chr7$116312458$+%NM_001127500$MET$chr7$116312458$+,0.31
chrX:149534295-149534593,NM_000252$MTM1$chrX$149737046$+,0.31
chr17:40670495-40670831,NM_000263$NAGLU$chr17$40687950$+,0.46
chr2:110859077-110859497,NM_000272$NPHP1$chr2$110962639$-%NM_001128179$NPHP1$chr2$110962639$-%NM_001128178$NPHP1$chr2$110962639$-%NM_207181$NPHP1$chr2$110962639$-,0.39
chr2:110863536-110863928,NM_000272$NPHP1$chr2$110962639$-%NM_001128179$NPHP1$chr2$110962639$-%NM_001128178$NPHP1$chr2$110962639$-%NM_207181$NPHP1$chr2$110962639$-,0.37
chr10:89602886-89603081,NM_000314$PTEN$chr10$89623194$+,0.45
chr5:135356057-135356513,NM_000358$TGFBI$chr5$135364583$+,0.42
chr12:7034730-7034838,NM_000365$TPI1$chr12$6976692$+,0.45
chr17:19656390-19656618,NM_000382$ALDH3A2$chr17$19552063$+%NM_001031806$ALDH3A2$chr17$19552063$+,0.38
chrX:85339971-85340972,NM_000390$CHM$chrX$85302566$-%NM_001145414$CHM$chrX$85302566$-,0.59
chr10:101539519-101539906,NM_000392$ABCC2$chr10$101542354$+,0.51
chr2:190075572-190075716,NM_000393$COL5A2$chr2$190044605$-,0.35
chr22:43076677-43076928,NM_000398$CYB5R3$chr22$43045405$-,0.52
chr22:43333511-43333722,NM_000398$CYB5R3$chr22$43045405$-,0.55
chr1:23912037-23912393,NM_000403$GALE$chr1$24127034$-,0.31
chr5:150536063-150536329,NM_000405$GM2A$chr5$150632612$+%NM_001167607$GM2A$chr5$150632612$+,0.5
chr17:40670495-40670831,NM_000413$HSD17B1$chr17$40703983$+,0.4
chr14:75038441-75039020,NM_000428$LTBP2$chr14$75079034$-,0.36
chr19:15333627-15333747,NM_000435$NOTCH3$chr19$15311792$-,0.47
chr8:144948428-144948782,NM_000445$PLEC$chr8$145050913$-,0.3
chr8:145022492-145023108,NM_000445$PLEC$chr8$145050913$-,0.51
chr8:145025737-145026802,NM_000445$PLEC$chr8$145050913$-,0.43
chr8:145088816-145089042,NM_000445$PLEC$chr8$145050913$-,0.38
chr19:1101850-1102062,NM_000455$STK11$chr19$1205797$+,0.34
chr19:1172839-1173266,NM_000455$STK11$chr19$1205797$+,0.64
chr19:1265810-1266064,NM_000455$STK11$chr19$1205797$+,0.59
chr19:1266359-1266798,NM_000455$STK11$chr19$1205797$+,0.65
chr2:234630754-234630813,NM_000463$UGT1A1$chr2$234668918$+,0.32
chr7:19146147-19146774,NM_000474$TWIST1$chr7$19157295$-,0.46
