chr19:45393623-45393866,NM_000041$APOE$chr19$45409005$+%NM_001302688$APOE$chr19$45409005$+%NM_001302691$APOE$chr19$45409005$+,0.31
chr17:64194072-64194322,NM_000042$APOH$chr17$64225556$-,0.33
chr2:38373682-38374230,NM_000104$CYP1B1$chr2$38303323$-,0.36
chr9:130461605-130461892,NM_000118$ENG$chr9$130617052$-%NM_001114753$ENG$chr9$130617052$-,0.3
chr8:119023512-119024035,NM_000127$EXT1$chr8$119124058$-,0.34
chr16:89555521-89555997,NM_000135$FANCA$chr16$89883065$-%NM_001286167$FANCA$chr16$89883065$-%NM_001018112$FANCA$chr16$89883065$-,0.45
chr15:48963656-48963859,NM_000138$FBN1$chr15$48937985$-,0.42
chr19:49466802-49467527,NM_000146$FTL$chr19$49468565$+,0.39
chr19:1266359-1266798,NM_000156$GAMT$chr19$1401569$-%NM_138924$GAMT$chr19$1401569$-,0.32
chr19:1408607-1408695,NM_000156$GAMT$chr19$1401569$-%NM_138924$GAMT$chr19$1401569$-,0.4
chr19:13273540-13274187,NM_000159$GCDH$chr19$13001942$+%NM_013976$GCDH$chr19$13001942$+,0.3
chr6:121758280-121758805,NM_000165$GJA1$chr6$121756722$+,0.48
chr9:6680895-6681975,NM_000170$GLDC$chr9$6645692$-,0.36
chr17:40670495-40670831,NM_000263$NAGLU$chr17$40687950$+,0.44
chr9:98273012-98273438,NM_000264$PTCH1$chr9$98270831$-,0.37
chrX:43888590-43889088,NM_000266$NDP$chrX$43832921$-,0.57
chr17:42276572-42276897,NM_000342$SLC4A1$chr17$42345502$-,0.39
chr12:7034730-7034838,NM_000365$TPI1$chr12$6976692$+,0.53
chrX:85339971-85340972,NM_000390$CHM$chrX$85302566$-%NM_001145414$CHM$chrX$85302566$-,0.52
chr11:6667820-6668268,NM_000391$TPP1$chr11$6640692$-,0.4
chr2:190043432-190043827,NM_000393$COL5A2$chr2$190044605$-,0.38
chr14:75086409-75086922,NM_000428$LTBP2$chr14$75079034$-,0.38
chr6:31705604-31706142,NM_000434$NEU1$chr6$31830709$-,0.33
chr19:15334094-15334476,NM_000435$NOTCH3$chr19$15311792$-,0.55
chr8:145022492-145023108,NM_000445$PLEC$chr8$145050913$-,0.66
chr19:1266359-1266798,NM_000455$STK11$chr19$1205797$+,0.45
chr19:2165096-2165788,NM_000479$AMH$chr19$2249112$+,0.39
chr19:45393623-45393866,NM_000483$APOC2$chr19$45449238$+,0.48
chr1:161359666-161360218,NM_000530$MPZ$chr1$161279762$-,0.34
chr4:74591640-74592145,NM_000584$CXCL8$chr4$74606222$+,0.38
chr21:34752926-34753284,NM_000628$IL10RB$chr21$34638664$+,0.37
chr21:34752926-34753284,NM_000629$IFNAR1$chr21$34697213$+,0.45
chr18:61033511-61033750,NM_000633$BCL2$chr18$60986613$-%NM_000657$BCL2$chr18$60986613$-,0.43
chr19:42037922-42038313,NM_000709$BCKDHA$chr19$41903693$+%NM_001164783$BCKDHA$chr19$41903693$+,0.37
chr19:40939716-40940068,NM_000713$BLVRB$chr19$40971725$-,0.59
chr19:41108162-41108528,NM_000713$BLVRB$chr19$40971725$-,0.31
chr19:49466802-49467527,NM_000737$CGB$chr19$49527632$-,0.42
chr22:19874514-19874924,NM_000754$COMT$chr22$19929262$+,0.7
chr22:19930770-19931097,NM_000754$COMT$chr22$19929262$+,0.41
chr20:1398801-1399138,NM_000801$FKBP1A$chr20$1373816$-%NM_054014$FKBP1A$chr20$1373816$-%NM_001199786$FKBP1A$chr20$1373816$-,0.41
chr1:1840449-1840835,NM_000815$GABRD$chr1$1950767$+,0.37
chr8:145022492-145023108,NM_000837$GRINA$chr8$145064225$+%NM_001009184$GRINA$chr8$145064225$+,0.45
chr11:114030720-114031134,NM_000869$HTR3A$chr11$113845796$+%NM_213621$HTR3A$chr11$113845796$+,0.3
chr12:53615195-53615822,NM_000889$ITGB7$chr12$53601091$-,0.46
chr19:49466802-49467527,NM_000894$LHB$chr19$49520347$-,0.37
chr2:25438901-25439135,NM_000939$POMC$chr2$25391559$-%NM_001035256$POMC$chr2$25391559$-,0.38
chr2:68544914-68545935,NM_000945$PPP3R1$chr2$68479651$-,0.34
chr12:53615195-53615822,NM_000966$RARG$chr12$53626040$-%NM_001243731$RARG$chr12$53626040$-%NM_001243730$RARG$chr12$53626040$-,0.4
chr16:89555521-89555997,NM_000977$RPL13$chr16$89627064$+%NM_001243131$RPL13$chr16$89627064$+%NM_001243130$RPL13$chr16$89627064$+,0.34
chr16:89571786-89572109,NM_000977$RPL13$chr16$89627064$+%NM_001243131$RPL13$chr16$89627064$+%NM_001243130$RPL13$chr16$89627064$+,0.37
chr3:101444542-101444901,NM_000986$RPL24$chr3$101405563$-,0.43
chr17:8095551-8095762,NM_000987$RPL26$chr17$8286565$-,0.49
chr11:122049218-122049681,NM_001001786$BLID$chr11$121986923$-,0.38
chr22:50743986-50744741,NM_001001794$DENND6B$chr22$50765489$-,0.63
chr21:36208387-36209191,NM_001001890$RUNX1$chr21$36260987$-%NM_001122607$RUNX1$chr21$36260987$-,0.56
chr12:120668258-120668871,NM_001002$RPLP0$chr12$120639014$-%NM_053275$RPLP0$chr12$120639014$-,0.37
chr12:132315038-132315239,NM_001002019$PUS1$chr12$132413797$+,0.3
chr17:42624253-42624886,NM_001002909$GPATCH8$chr17$42580957$-,0.76
chr17:42634020-42634172,NM_001002909$GPATCH8$chr17$42580957$-,0.8
chr6:125420389-125420754,NM_001003395$TPD52L1$chr6$125475419$+%NM_001292026$TPD52L1$chr6$125475419$+,0.31
chr1:29451057-29451462,NM_001003682$TMEM200B$chr1$29450421$-,0.41
